# Predicted,Actual,Difference,Average: 3.7538
1165.4415278123,1165.845703,0.4041751877,
1169.2715538029,1172.789673,3.5181191971,
1185.778792466,1172.564697,13.214095466,
1151.9196897475,1153.010498,1.0908082525,
1179.3990041279,1179.351318,0.0476861279,
1179.9989691058,1177.119507,2.8794621058,
1172.7976811142,1175.339478,2.5417968858,
1163.6789495126,1159.382813,4.2961365126,
1147.7518243876,1144.363892,3.3879323876,
1149.8272400236,1148.251465,1.5757750236,
1180.9575719005,1177.820313,3.1372589005,
1168.5223621554,1171.279785,2.7574228446,
1150.0419077549,1156.301025,6.2591172451,
1168.4158521317,1164.160767,4.2550851317,
1184.2801210103,1185.266235,0.9861139898,
1174.2146254558,1166.746582,7.4680434558,
1197.1401442826,1189.021729,8.1184152826,
1193.8556161051,1195.865112,2.0094958949,
1179.1862059966,1178.994385,0.1918209966,
1173.9784410549,1165.664917,8.3135240549,
1165.8730691809,1166.195679,0.3226098191,
1181.5495278669,1185.203491,3.6539631331,
1180.3570917868,1178.364136,1.9929557868,
1166.7733170705,1162.891357,3.8819600705,
1172.2751168923,1171.488525,0.7865918923,
1179.1778050091,1181.02478,1.8469749909,
1170.316314794,1168.784424,1.5318907939,
1165.0304572183,1162.153687,2.8767702183,
1166.2543449198,1167.349365,1.0950200803,
1188.7439732357,1191.63208,2.8881067643,
1182.355948955,1184.331177,1.975228045,
1190.1652704274,1189.025879,1.1393914273,
1162.1358023824,1159.255737,2.8800653824,
1167.528783531,1165.411255,2.117528531,
1163.9458059332,1163.154053,0.7917529332,
1161.2330489019,1158.865234,2.3678149019,
1151.8616400179,1147.107544,4.7540960179,
1160.3277563779,1166.444214,6.1164576221,
1189.5353036823,1189.447632,0.0876716823,
1177.5250468067,1177.813354,0.2883071933,
1164.6122571439,1170.425659,5.8134018561,
1153.8801441286,1152.740479,1.1396651286,
1163.0385500735,1163.133545,0.0949949266,
1192.5830826667,1193.39624,0.8131573333,
1163.4619243658,1174.736694,11.2747696342,
1181.2062963032,1176.773438,4.4328583031,
1148.0685367557,1149.792725,1.7241882443,
1168.1224382637,1171.094849,2.9724107363,
1175.0836911946,1174.704224,0.3794671946,
1159.7368833654,1161.418945,1.6820616346,
1181.7504844538,1175.752441,5.9980434538,
1172.6434451776,1176.409912,3.7664668224,
1167.0358128171,1166.12915,0.9066628171,
1179.872087597,1180.828735,0.956647403,
1170.1326160464,1166.375,3.7576160464,
1155.176448757,1154.089478,1.086970757,
1184.4731142224,1193.49353,9.0204157776,
1187.7727585634,1182.542725,5.2300335634,
1221.2869498025,1220.160767,1.1261828025,
1185.0273390304,1182.558716,2.4686230304,
1181.4298504914,1177.921631,3.5082194914,
1167.8495042382,1171.868774,4.0192697618,
1184.0328777235,1178.205444,5.8274337235,
1173.8256700684,1173.931519,0.1058489316,
1169.557808505,1173.066895,3.509086495,
1154.1383564822,1152.260986,1.8773704822,
1153.0524709409,1151.034668,2.0178029409,
1191.5533788769,1192.622681,1.0693021231,
1157.0789214423,1154.557129,2.5217924423,
1167.9178342731,1161.696167,6.2216672731,
1193.6010159392,1193.66394,0.0629240608,
1170.1955665289,1167.412598,2.7829685289,
1161.3424738266,1163.123291,1.7808171734,
1171.3844102432,1176.762329,5.3779187568,
1185.5903729626,1184.01709,1.5732829626,
1156.7029786746,1151.056396,5.6465826746,
1183.036961917,1182.77478,0.262181917,
1167.5395370836,1164.351074,3.1884630836,
1182.6727578162,1172.570801,10.1019568161,
1174.4360506276,1181.932861,7.4968103724,
1163.9272242612,1163.227173,0.7000512612,
1169.1361282335,1177.108643,7.9725147665,
1180.3932048609,1184.579712,4.1865071391,
1167.9422716539,1166.175659,1.7666126538,
1164.6276556451,1166.469116,1.8414603549,
1181.7963290457,1182.819458,1.0231289543,
1158.2786622422,1154.584717,3.6939452422,
1161.4480551102,1166.711792,5.2637368898,
1175.4368107312,1187.889526,12.4527152688,
1158.5013006971,1159.675903,1.1746023029,
1180.9892283513,1174.503662,6.4855663513,
1173.322470381,1176.374634,3.052163619,
1179.5854740929,1191.326172,11.7406979071,
1188.8932178114,1192.802002,3.9087841886,
1159.6617875151,1160.636963,0.9751754849,
1166.532225125,1163.925049,2.6071761249,
1150.9659992564,1155.280273,4.3142737436,
1167.885685351,1166.440552,1.445133351,
1169.6023055886,1175.448242,5.8459364115,
1201.2099892998,1195.911377,5.2986122998,
1168.1685171241,1167.753784,0.4147331241,
1170.9122374099,1174.321411,3.4091735901,
1175.9330041371,1174.169678,1.763326137,
1165.624746189,1169.088989,3.464242811,
1176.2950258567,1173.342896,2.9521298567,
1171.5618073364,1174.176147,2.6143396636,
1176.1817247245,1177.743408,1.5616832755,
1169.122053449,1168.224609,0.897444449,
1179.947992031,1187.713989,7.765996969,
1173.1116647375,1177.826904,4.7152392625,
1174.0510883111,1165.212524,8.8385643111,
1171.9838868583,1167.12146,4.8624268583,
1160.9708792073,1165.277588,4.3067087927,
1255.3820810537,1242.984863,12.3972180537,
1171.3448097994,1170.669434,0.6753757994,
1170.1406271694,1173.710327,3.5696998306,
1184.7845210194,1175.967896,8.8166250194,
1160.5216616439,1160.9104,0.3887383561,
1147.7076747087,1147.732178,0.0245032913,
1177.4617863363,1172.961426,4.5003603363,
1168.6305996581,1175.186401,6.5558013419,
1172.845830328,1183.377808,10.531977672,
1206.5053611741,1204.791016,1.7143451741,
1157.9458454162,1156.135254,1.8105914162,
1165.0407626014,1157.671021,7.3697416014,
1183.2645232096,1187.541748,4.2772247904,
1182.6938548371,1180.951538,1.7423168371,
1166.6804469355,1171.382202,4.7017550645,
1196.8425943451,1195.971924,0.8706703451,
1181.3461409388,1185.203491,3.8573500612,
1167.1065864583,1161.424072,5.6825144583,
1160.1345427075,1163.682129,3.5475862925,
1177.9006280557,1172.975952,4.9246760557,
1167.6470238143,1169.493774,1.8467501857,
1155.7622101405,1159.055542,3.2933318595,
1172.1199452022,1167.438477,4.6814682022,
1180.7563385831,1188.354248,7.5979094169,
1158.9631710055,1163.217407,4.2542359945,
1194.0665956224,1201.31311,7.2465143776,
1189.1382859597,1192.908691,3.7704050404,
1159.9239109023,1158.839111,1.0847999023,
1163.688798673,1165.395142,1.706343327,
1142.0628115882,1143.225464,1.1626524118,
1169.2029760014,1171.411499,2.2085229986,
1366.5882124809,1351.832642,14.7555704809,
1166.7260845245,1162.718018,4.0080665245,
1173.9701503514,1169.927002,4.0431483514,
1172.1726483273,1173.844482,1.6718336727,
1153.6137883263,1150.865112,2.7486763263,
1173.3412692425,1168.141724,5.1995452425,
1246.688207597,1249.982788,3.294580403,
1197.4128861193,1192.87854,4.5343461193,
1167.5604659328,1169.035278,1.4748120672,
1182.5286947228,1184.377441,1.8487462772,
1387.6683900237,1374.543213,13.1251770237,
1175.4916264933,1171.062866,4.4287604933,
1161.015726324,1163.756958,2.741231676,
1150.5402221357,1152.471802,1.9315798643,
1169.6274864006,1175.182739,5.5552525994,
1162.6177582414,1165.210205,2.5924467586,
1402.3898254038,1376.044678,26.3451474038,
1187.3581629681,1192.761597,5.403434032,
1165.5214166671,1154.524536,10.996880667,
1174.718801335,1181.197266,6.478464665,
1355.6535741378,1346.489868,9.1637061378,
1161.4342905542,1168.970093,7.5358024458,
1151.427417278,1156.530518,5.103100722,
1162.595014626,1163.936035,1.341020374,
1172.7302384744,1173.517578,0.7873395257,
1162.7151069929,1157.322998,5.3921089929,
1184.4854457333,1185.722534,1.2370882667,
1178.8838070272,1177.526123,1.3576840272,
1163.5091155404,1170.06189,6.5527744596,
1172.9390951067,1178.404419,5.4653238933,
1151.4251030588,1149.080566,2.3445370587,
1174.9416421738,1178.614746,3.6731038262,
1167.5968422488,1170.288086,2.6912437512,
1151.8927091766,1153.767944,1.8752348234,
1169.9139885374,1171.79187,1.8778814626,
1169.5492284817,1165.500244,4.0489844817,
1155.4489022522,1162.34375,6.8948477478,
1198.139418685,1197.967773,0.171645685,
1181.1001333835,1184.108643,3.0085096165,
1169.0802954876,1171.57666,2.4963645124,
1228.0658003747,1227.553467,0.5123333747,
1196.1539432533,1193.427612,2.7263312533,
1173.839984819,1180.577515,6.737530181,
1156.8700104117,1159.110962,2.2409515883,
1189.1036050231,1189.661255,0.5576499769,
1191.7107959656,1196.001709,4.2909130345,
1187.0089539955,1186.036743,0.9722109955,
1159.3850438583,1159.987427,0.6023831417,
1163.3550338134,1163.372925,0.0178911866,
1158.3903467128,1161.85437,3.4640232872,
1158.1981139284,1163.595703,5.3975890716,
1177.0477807781,1176.815796,0.2319847781,
1189.4802275067,1190.683716,1.2034884933,
1153.6215839045,1148.393433,5.2281509045,
1195.8370648289,1194.254761,1.5823038289,
1177.094517685,1175.835693,1.258824685,
1157.1333788482,1160.210938,3.0775591518,
1197.6638818987,1195.318726,2.3451558987,
1161.7027595829,1166.157227,4.4544674171,
1170.2998088691,1170.001831,0.2979778691,
1169.5671104478,1172.056641,2.4895305523,
1186.4380131156,1183.84729,2.5907231156,
1182.9650141015,1187.473633,4.5086188985,
1153.4351457014,1153.174927,0.2602187014,
1147.0266320519,1141.039185,5.9874470519,
1170.7506047937,1173.379272,2.6286672064,
1177.697852396,1174.519653,3.178199396,
1172.7729640472,1172.1698,0.6031640472,
1174.7003645235,1173.906982,0.7933825235,
1368.0219238894,1391.07373,23.0518061106,
1183.747529968,1183.515137,0.232392968,
1176.7763812249,1171.376953,5.3994282249,
1191.8910722384,1190.363647,1.5274252384,
1158.0074341041,1156.567505,1.4399291041,
1173.1768343981,1168.969727,4.2071073981,
1172.5634504493,1169.47522,3.0882304493,
1157.6738047211,1159.414551,1.7407462789,
1161.2736587289,1162.800415,1.5267562711,
1172.4860199401,1176.75647,4.2704500599,
1213.371295514,1213.359375,0.011920514,
1164.0474666722,1164.196533,0.1490663278,
1374.2096167308,1378.689697,4.4800802693,
1157.3794111144,1159.38916,2.0097488856,
1172.3647931992,1177.490967,5.1261738008,
1176.3774247137,1181.508911,5.1314862863,
1163.9147369566,1163.124512,0.7902249566,
1166.1892152983,1170.674438,4.4852227017,
1374.2790705597,1377.772583,3.4935124403,
1166.4262219551,1162.508057,3.9181649551,
1170.0159756635,1174.4646,4.4486243365,
1168.623132277,1169.696777,1.073644723,
1198.3820283285,1197.654053,0.7279753285,
1159.8123538609,1157.025146,2.7872078609,
1155.9769323341,1161.481812,5.504879666,
1169.2498207482,1170.698975,1.4491542518,
1130.7543153938,1156.972534,26.2182186063,
1176.0473072867,1174.091187,1.9561202867,
1181.0742789629,1179.914307,1.1599719629,
1178.0298232739,1180.856323,2.8264997261,
1183.2669909633,1180.633301,2.6336899633,
1159.5256303088,1166.542847,7.0172166912,
1155.9816162308,1149.937378,6.0442382308,
1179.8630179508,1176.560425,3.3025929508,
1175.0913470291,1180.424683,5.3333359709,
1186.4636183469,1185.723145,0.7404733469,
1189.0336099408,1191.233398,2.1997880592,
1159.8968870165,1151.597412,8.2994750165,
1391.4899557973,1376.235352,15.2546037973,
1179.4968272099,1180.418213,0.9213857901,
1214.1877551494,1209.312622,4.8751331493,
1197.363627933,1197.585815,0.222187067,
1179.6967767419,1179.723022,0.0262452581,
1176.376801151,1171.583252,4.793549151,
1350.1930235541,1373.206665,23.0136414459,
1166.4217440282,1163.149536,3.2722080282,
1155.9298913172,1151.927124,4.0027673172,
1193.712691896,1193.221069,0.491622896,
1298.1463978307,1298.314087,0.1676891693,
1168.5386902879,1169.724121,1.1854307121,
1175.3137684282,1170.731201,4.5825674282,
1162.0295437878,1171.809082,9.7795382122,
1161.9347901519,1163.404175,1.4693848481,
1168.4367001654,1170.092285,1.6555848346,
1152.293286983,1148.805298,3.4879889829,
1155.7535625294,1158.882446,3.1288834706,
1186.8912062521,1182.65271,4.2384962521,
1166.2617291078,1169.209473,2.9477438922,
1178.4805742559,1184.96582,6.4852457441,
1190.1054681914,1193.890259,3.7847908086,
1164.2112800477,1157.875488,6.3357920477,
1167.4826643129,1171.280029,3.7973646871,
1162.3693810933,1161.214478,1.1549030933,
1173.8030114471,1170.582153,3.2208584471,
1191.3177287226,1189.588135,1.7295937226,
1178.7212906714,1173.703369,5.0179216714,
1180.4502227,1182.165405,1.7151823,
1164.6237905782,1166.669678,2.0458874218,
1155.8691586489,1158.806885,2.9377263512,
1176.3287366081,1174.799072,1.5296646081,
1172.5308983072,1175.335083,2.8041846928,
1188.457985335,1196.44812,7.990134665,
1181.2924929307,1187.250732,5.9582390693,
1163.8205555732,1159.35022,4.4703355732,
1160.6367405575,1154.328857,6.3078835575,
1163.7696113409,1172.245117,8.4755056592,
1154.7365108686,1160.710083,5.9735721314,
1196.2631709513,1196.19519,0.0679809513,
1167.7119628178,1166.088135,1.6238278178,
1169.5364989284,1169.090942,0.4455569284,
1167.8721826077,1167.181152,0.6910306077,
1175.5189609356,1174.77478,0.7441809356,
1169.2974294342,1172.33667,3.0392405659,
1175.5230070752,1184.028809,8.5058019248,
1174.2162042708,1177.660278,3.4440737292,
1389.4822199991,1376.997314,12.4849059991,
1160.8932272544,1155.738037,5.1551902544,
1172.4456659469,1175.133179,2.6875130531,
1306.7967626044,1304.639771,2.1569916043,
1186.1617956192,1194.606201,8.4444053808,
1167.0768852263,1163.671143,3.4057422263,
1179.1832847809,1182.771606,3.5883212191,
1154.435567407,1151.955811,2.479756407,
1166.4247192683,1169.800537,3.3758177317,
1169.0860682459,1172.006714,2.9206457541,
1191.6519265322,1194.681396,3.0294694678,
1174.4133427188,1174.276611,0.1367317187,
1185.5462956168,1180.475708,5.0705876168,
1164.5868315912,1169.032227,4.4453954088,
1169.936473851,1171.02832,1.091846149,
1171.4688338423,1170.453735,1.0150988423,
1176.700893406,1180.244629,3.543735594,
1184.2491286367,1184.244507,0.0046216367,
1168.6097206554,1172.638306,4.0285853446,
1161.4958294233,1155.679443,5.8163864233,
1178.5996778639,1184.04126,5.4415821361,
1166.4562283513,1162.659546,3.7966823512,
1162.9171695427,1159.086792,3.8303775426,
1167.3309513404,1156.445923,10.8850283404,
1187.2805525956,1188.651733,1.3711804045,
1166.6052968827,1166.337524,0.2677728827,
1165.7383049986,1166.143311,0.4050060014,
1184.9183083726,1187.109863,2.1915546274,
1193.4355289087,1194.022705,0.5871760913,
1172.4585379082,1173.112183,0.6536450918,
1162.2582208285,1163.946899,1.6886781715,
1192.9644354182,1193.918335,0.9538995818,
1172.1870505971,1169.621704,2.5653465971,
1174.3499218094,1172.162476,2.1874458094,
1180.6403567994,1184.466187,3.8258302006,
1181.4714596037,1189.664185,8.1927253963,
1192.2574404327,1194.031738,1.7742975674,
1160.5906547076,1166.640259,6.0496042924,
1178.1247914757,1173.725586,4.3992054757,
1188.1314038998,1198.126343,9.9949391002,
1169.7018462392,1169.445557,0.2562892392,
1152.1800413416,1181.445801,29.2657596584,
1167.337412142,1169.758423,2.421010858,
1169.1141684906,1175.262695,6.1485265094,
1170.4795708919,1178.817993,8.3384221081,
1173.1636722079,1170.637329,2.5263432079,
1161.9984104024,1163.691772,1.6933615976,
1153.9290145381,1155.022339,1.0933244619,
1145.4418321536,1156.96228,11.5204478464,
1162.8266864491,1167.510254,4.6835675509,
1161.1553956854,1159.40686,1.7485356854,
1191.1509764511,1191.513306,0.3623295489,
1193.1768786883,1191.020996,2.1558826883,
1184.3427373546,1182.971802,1.3709353546,
1162.3295813041,1170.689819,8.3602376959,
1161.0780178032,1157.779785,3.2982328032,
1173.5688008502,1168.945801,4.6229998502,
1173.011299034,1172.600586,0.410713034,
1148.7847079981,1145.792236,2.992471998,
1174.0086647003,1169.028076,4.9805887003,
1161.0263752902,1162.465454,1.4390787098,
1162.8814800114,1163.845459,0.9639789886,
1161.7238948292,1158.189331,3.5345638292,
1172.9147903474,1178.77356,5.8587696526,
1149.0032484837,1150.072266,1.0690175163,
1164.8189802511,1168.716064,3.8970837489,
1157.9259740538,1163.461304,5.5353299462,
1161.7281805153,1161.378418,0.3497625153,
1169.4290369961,1162.001099,7.4279379961,
1174.882188215,1173.300415,1.581773215,
1184.7792136787,1174.690918,10.0882956787,
1169.3144326374,1170.510986,1.1965533627,
1156.1303151444,1154.64209,1.4882251444,
1175.0952949928,1177.052124,1.9568290072,
1166.9641570599,1166.850342,0.1138150599,
1157.2493099787,1162.556396,5.3070860213,
1164.6666337273,1165.69751,1.0308762727,
1178.5597149652,1186.713745,8.1540300348,
1182.7460314098,1178.008057,4.7379744098,
1173.360533257,1171.753296,1.607237257,
1210.7010497462,1216.617798,5.9167482538,
1362.436379064,1350.147705,12.288674064,
1165.107979689,1164.560181,0.547798689,
1182.3639510196,1181.302734,1.0612170195,
1165.364090151,1165.579956,0.215865849,
1176.4790852074,1183.150024,6.6709387926,
1155.5863362673,1156.776245,1.1899087327,
1187.8590418787,1193.021118,5.1620761213,
1178.7112869222,1181.012573,2.3012860778,
1165.8928919686,1170.834473,4.9415810314,
1176.657277418,1174.789551,1.8677264179,
1155.1875704327,1155.122803,0.0647674327,
1172.8839519226,1177.862671,4.9787190775,
1176.0943447656,1177.637207,1.5428622344,
1184.5321248088,1181.682495,2.8496298088,
1179.2277851066,1170.840454,8.3873311066,
1156.8135422105,1159.450928,2.6373857895,
1172.2301687933,1175.41272,3.1825512067,
1177.6445814457,1181.934326,4.2897445543,
1178.7982638429,1177.401978,1.3962858429,
1177.8456274226,1177.186279,0.6593484226,
1184.4723968362,1181.389648,3.0827488362,
1204.4974772436,1199.354126,5.1433512436,
1148.200956214,1145.350098,2.850858214,
1196.5243912373,1191.449707,5.0746842373,
1160.2514827382,1163.878784,3.6273012618,
1174.5685823826,1174.318359,0.2502233826,
1393.1011334625,1370.602783,22.4983504625,
1168.834055958,1166.014893,2.8191629579,
1169.3261946419,1165.568481,3.7577136419,
1339.5624690182,1353.903076,14.3406069818,
1158.2431241139,1160.087891,1.8447668861,
1169.8134032375,1166.584961,3.2284422375,
1151.6528167,1149.800171,1.8526456999,
1163.1023727623,1164.574829,1.4724562377,
1191.8180605904,1194.930298,3.1122374096,
1176.6942099278,1174.154663,2.5395469277,
1177.1870636446,1180.576294,3.3892303554,
1158.6865195982,1160.416504,1.7299844018,
1169.3217629284,1174.250122,4.9283590716,
1162.4597613303,1157.322998,5.1367633303,
1197.0740582629,1202.732422,5.6583637371,
1188.4259176953,1183.416748,5.0091696953,
1185.1527087799,1187.307373,2.1546642201,
1185.3178105352,1173.628784,11.6890265352,
1176.8197634079,1175.870483,0.9492804079,
1369.8007446597,1349.961792,19.8389526597,
1174.4003206859,1185.895264,11.4949433141,
1154.9582718607,1157.520996,2.5627241393,
1165.2290011013,1163.920532,1.3084691012,
1178.1765918479,1179.717651,1.5410591521,
1173.5836160234,1174.05188,0.4682639766,
1160.1607975753,1154.328857,5.8319405753,
1159.0273097808,1154.398071,4.6292387808,
1182.2736892165,1176.082031,6.1916582165,
1150.656428467,1158.965576,8.309147533,
1195.7901690378,1201.891724,6.1015549622,
1162.6504943004,1169.181152,6.5306576996,
1179.4744641571,1178.009155,1.465309157,
1162.8984952343,1163.941895,1.0433997657,
